"ClientId","DataUltimaTransacao"
351914,2019-09-15
351915,2019-10-30
351916,2019-10-23
351917,2019-10-10
351918,2019-10-06
351919,2019-10-20
351920,2019-10-12
351921,2019-10-07
351922,2019-08-13
351923,2019-10-23
351924,2019-10-19
351925,2019-10-24
351926,2019-10-28
351927,2019-08-04
351928,2019-10-13
351929,2019-10-26
351930,2019-10-22
351931,2019-10-02
351932,2019-10-22
351933,2019-09-05
351934,2019-10-16
351935,2019-10-15
351936,2019-08-23
351937,2019-10-25
351938,2019-10-20
351939,2019-10-30
351940,2019-10-06
351941,2019-10-06
351942,2019-10-09
351943,2019-08-10
351944,2019-07-02
351945,2019-08-20
351946,2019-07-29
351947,2019-10-03
351948,2019-08-29
351949,2019-10-02
351950,2019-10-23
351951,2019-10-17
351952,2019-10-30
351953,2019-10-15
351954,2019-07-28
351955,2019-10-07
351956,2019-08-28
351957,2019-10-22
351958,2019-10-17
351959,2019-10-29
351960,2019-10-18
351961,2019-10-17
351962,2019-10-09
351963,2019-10-20
351964,2019-10-30
351965,2019-10-10
351966,2019-10-14
351967,2019-08-19
351968,2019-10-10
351969,2019-10-22
351970,2019-10-29
351971,2019-07-10
351972,2019-07-29
351973,2019-10-26
351974,2019-10-26
351975,2019-09-29
351976,2019-10-01
351977,2019-10-27
351978,2019-10-02
351979,2019-10-09
351980,2019-08-21
351981,2019-10-05
351982,2019-10-08
351983,2019-10-05
351984,2019-10-26
351985,2019-10-17
351986,2019-10-19
351987,2019-10-12
351988,2019-10-22
351989,2019-10-28
351990,2019-10-23
351991,2019-10-02
351992,2019-08-30
351993,2019-10-24
351994,2019-10-14
351995,2019-10-23
351996,2019-09-15
351997,2019-10-21
351998,2019-10-30
351999,2019-10-28
352000,2019-10-04
352001,2019-10-23
352002,2019-10-18
352003,2019-10-21
352004,2019-10-14
352005,2019-10-30
352006,2019-10-15
352007,2019-08-14
352008,2019-07-21
352009,2019-10-23
352010,2019-10-01
352011,2019-10-01
352012,2019-10-18
352013,2019-10-08
352014,2019-10-23
352015,2019-10-09
352016,2019-10-23
352017,2019-08-24
352018,2019-10-18
352019,2019-10-17
352020,2019-10-17
352021,2019-10-06
352022,2019-10-23
352023,2019-10-04
352024,2019-10-28
352025,2019-10-06
352026,2019-10-27
352027,2019-10-20
352028,2019-10-19
352029,2019-10-19
352030,2019-10-03
352031,2019-10-01
352032,2019-09-14
352033,2019-10-26
352034,2019-07-24
352035,2019-07-04
352036,2019-10-18
352037,2019-10-27
352038,2019-10-22
352039,2019-10-04
352040,2019-07-06
352041,2019-10-21
352042,2019-10-26
352043,2019-09-26
352044,2019-10-01
352045,2019-10-14
352046,2019-10-16
352047,2019-08-17
352048,2019-10-29
352049,2019-10-28
352050,2019-10-17
352051,2019-10-26
352052,2019-10-13
352053,2019-10-12
352054,2019-10-22
352055,2019-10-18
352056,2019-10-15
352057,2019-10-25
352058,2019-10-26
352059,2019-10-10
352060,2019-10-19
352061,2019-10-17
352062,2019-10-15
352063,2019-08-10
352064,2019-07-26
352065,2019-08-18
352066,2019-10-05
352067,2019-10-23
352068,2019-10-21
352069,2019-10-21
352070,2019-10-20
352071,2019-10-20
352072,2019-10-17
352073,2019-08-08
352074,2019-08-25
352075,2019-10-14
352076,2019-07-12
352077,2019-10-01
352078,2019-09-28
352079,2019-09-24
352080,2019-10-15
352081,2019-10-20
352082,2019-10-30
352083,2019-10-28
352084,2019-10-14
352085,2019-10-07
352086,2019-08-31
352087,2019-08-07
352088,2019-10-10
352089,2019-10-06
352090,2019-10-22
352091,2019-10-01
352092,2019-09-24
352093,2019-10-16
352094,2019-10-22
352095,2019-10-21
352096,2019-10-09
352097,2019-10-07
352098,2019-10-10
352099,2019-10-07
352100,2019-10-22
352101,2019-10-27
352102,2019-10-24
352103,2019-10-19
352104,2019-10-18
352105,2019-10-11
352106,2019-08-06
352107,2019-08-29
352108,2019-10-14
352109,2019-10-18
352110,2019-10-18
352111,2019-10-12
352112,2019-10-13
352113,2019-10-28
352114,2019-10-04
352115,2019-10-05
352116,2019-10-14
352117,2019-10-22
352118,2019-08-20
352119,2019-10-22
352120,2019-10-28
352121,2019-07-13
352122,2019-10-07
352123,2019-10-11
352124,2019-07-07
352125,2019-10-14
352126,2019-10-23
352127,2019-10-08
352128,2019-10-14
352129,2019-08-08
352130,2019-07-24
352131,2019-10-10
352132,2019-07-01
352133,2019-10-20
352134,2019-10-17
352135,2019-07-29
352136,2019-10-22
352137,2019-07-19
352138,2019-10-14
352139,2019-09-04
352140,2019-10-15
352141,2019-10-14
352142,2019-10-04
352143,2019-08-21
352144,2019-10-21
352145,2019-10-16
352146,2019-10-17
352147,2019-10-20
352148,2019-10-10
352149,2019-08-08
352150,2019-10-28
352151,2019-10-04
352152,2019-10-29
352153,2019-10-27
352154,2019-10-11
352155,2019-10-02
352156,2019-10-03
352157,2019-10-30
352158,2019-10-11
352159,2019-10-12
352160,2019-10-29
352161,2019-10-03
352162,2019-08-08
352163,2019-10-27
352164,2019-07-14
352165,2019-10-06
352166,2019-10-03
352167,2019-07-08
352168,2019-08-29
352169,2019-07-01
352170,2019-10-07
352171,2019-10-25
352172,2019-10-27
352173,2019-10-01
352174,2019-10-20
352175,2019-10-13
352176,2019-10-13
352177,2019-10-04
352178,2019-10-17
352179,2019-10-28
352180,2019-10-08
352181,2019-10-24
352182,2019-10-03
352183,2019-10-01
352184,2019-10-17
352185,2019-10-27
352186,2019-10-30
352187,2019-10-01
352188,2019-10-21
352189,2019-07-29
352190,2019-10-25
352191,2019-10-16
352192,2019-10-10
352193,2019-10-29
352194,2019-10-06
352195,2019-07-22
352196,2019-10-25
352197,2019-10-12
352198,2019-10-15
352199,2019-10-18
352200,2019-10-25
352201,2019-08-26
352202,2019-10-23
352203,2019-10-22
352204,2019-10-20
352205,2019-10-28
352206,2019-10-23
352207,2019-10-04
352208,2019-10-09
352209,2019-10-06
352210,2019-10-29
352211,2019-10-17
352212,2019-10-07
352213,2019-10-12
352214,2019-10-14
352215,2019-10-08
352216,2019-10-30
352217,2019-10-18
352218,2019-10-14
352219,2019-10-14
352220,2019-10-22
352221,2019-10-28
352222,2019-10-12
352223,2019-10-12
352224,2019-10-13
352225,2019-10-07
352226,2019-08-24
352227,2019-10-08
352228,2019-10-23
352229,2019-10-12
352230,2019-10-16
352231,2019-10-01
352232,2019-10-24
352233,2019-10-12
352234,2019-10-29
352235,2019-10-16
352236,2019-10-12
352237,2019-07-09
352238,2019-10-21
352239,2019-10-13
352240,2019-10-09
352241,2019-10-22
352242,2019-10-01
352243,2019-10-20
352244,2019-10-18
352245,2019-10-17
352246,2019-10-24
352247,2019-10-28
352248,2019-10-01
352249,2019-10-01
352250,2019-10-10
352251,2019-10-06
352252,2019-08-14
352253,2019-10-07
352254,2019-10-10
352255,2019-10-30
352256,2019-10-12
352257,2019-10-14
352258,2019-10-26
352259,2019-10-01
352260,2019-10-14
352261,2019-10-29
352262,2019-10-06
352263,2019-10-12
352264,2019-10-29
352265,2019-10-04
352266,2019-10-01
352267,2019-10-05
352268,2019-10-08
352269,2019-10-26
352270,2019-09-24
352271,2019-08-06
352272,2019-08-23
352273,2019-10-28
352274,2019-10-26
352275,2019-09-16
352276,2019-10-12
352277,2019-07-09
352278,2019-10-16
352279,2019-10-04
352280,2019-10-30
352281,2019-08-29
352282,2019-10-18
352283,2019-10-30
352284,2019-10-20
352285,2019-07-26
352286,2019-10-12
352287,2019-10-22
352288,2019-10-16
352289,2019-10-27
352290,2019-10-18
352291,2019-10-07
352292,2019-07-14
352293,2019-10-21
352294,2019-08-22
352295,2019-09-04
352296,2019-10-09
352297,2019-08-19
352298,2019-10-27
352299,2019-10-01
352300,2019-10-29
352301,2019-10-18
352302,2019-08-24
352303,2019-07-27
352304,2019-09-07
352305,2019-10-17
352306,2019-10-28
352307,2019-10-15
352308,2019-10-21
352309,2019-10-12
352310,2019-10-18
352311,2019-09-17
352312,2019-10-27
352313,2019-10-19
352314,2019-10-08
352315,2019-10-24
352316,2019-10-17
352317,2019-10-26
352318,2019-09-26
352319,2019-09-26
352320,2019-10-03
352321,2019-10-25
352322,2019-10-29
352323,2019-10-06
352324,2019-07-04
352325,2019-10-19
352326,2019-10-06
352327,2019-10-16
352328,2019-10-12
352329,2019-10-17
352330,2019-10-10
352331,2019-10-18
352332,2019-10-11
352333,2019-10-16
352334,2019-08-12
352335,2019-10-07
352336,2019-10-07
352337,2019-10-29
352338,2019-10-28
352339,2019-10-03
352340,2019-10-08
352341,2019-10-28
352342,2019-09-25
352343,2019-07-23
352344,2019-10-09
352345,2019-10-13
352346,2019-10-15
352347,2019-07-21
352348,2019-10-25
352349,2019-10-23
352350,2019-07-19
352351,2019-10-14
352352,2019-10-24
352353,2019-10-16
352354,2019-10-23
352355,2019-10-13
352356,2019-10-08
352357,2019-10-26
352358,2019-10-06
352359,2019-10-11
352360,2019-10-09
352361,2019-07-21
352362,2019-10-06
352363,2019-10-15
352364,2019-10-20
352365,2019-10-12
352366,2019-10-28
352367,2019-09-28
352368,2019-10-10
352369,2019-08-15
352370,2019-10-19
352371,2019-08-09
352372,2019-10-18
352373,2019-10-05
352374,2019-10-08
352375,2019-10-16
352376,2019-10-10
352377,2019-10-23
352378,2019-10-28
352379,2019-10-24
352380,2019-07-30
352381,2019-10-27
352382,2019-10-17
352383,2019-10-04
352384,2019-08-25
352385,2019-09-15
352386,2019-10-26
352387,2019-10-11
352388,2019-10-18
352389,2019-07-15
352390,2019-10-09
352391,2019-09-11
352392,2019-10-07
352393,2019-10-03
352394,2019-10-01
352395,2019-09-25
352396,2019-10-22
352397,2019-10-28
352398,2019-10-10
352399,2019-09-30
352400,2019-10-20
352401,2019-10-16
352402,2019-10-06
352403,2019-10-16
352404,2019-10-19
352405,2019-10-02
352406,2019-10-19
352407,2019-10-16
352408,2019-10-24
352409,2019-10-23
352410,2019-10-20
352411,2019-10-12
352412,2019-10-13
352413,2019-10-07
352414,2019-10-05
352415,2019-10-07
352416,2019-10-01
352417,2019-10-02
352418,2019-10-17
352419,2019-10-10
352420,2019-07-15
352421,2019-10-16
352422,2019-10-10
352423,2019-08-09
352424,2019-10-14
352425,2019-09-20
352426,2019-10-17
352427,2019-10-22
352428,2019-08-07
352429,2019-10-25
352430,2019-10-11
352431,2019-10-07
352432,2019-08-21
352433,2019-10-05
352434,2019-10-10
352435,2019-10-27
352436,2019-10-22
352437,2019-08-11
352438,2019-10-10
352439,2019-09-18
352440,2019-10-24
352441,2019-10-17
352442,2019-10-30
352443,2019-07-21
352444,2019-10-17
352445,2019-10-03
352446,2019-09-26
352447,2019-10-27
352448,2019-10-12
352449,2019-10-12
352450,2019-10-20
352451,2019-10-23
352452,2019-10-05
352453,2019-10-16
352454,2019-10-06
352455,2019-10-06
352456,2019-10-15
352457,2019-10-28
352458,2019-08-17
352459,2019-08-11
352460,2019-09-07
352461,2019-10-28
352462,2019-10-22
352463,2019-07-17
352464,2019-10-23
352465,2019-09-23
352466,2019-10-14
352467,2019-07-28
352468,2019-10-11
352469,2019-10-14
352470,2019-10-29
352471,2019-10-22
352472,2019-10-27
352473,2019-10-13
352474,2019-10-11
352475,2019-10-16
352476,2019-10-19
352477,2019-10-27
352478,2019-10-07
352479,2019-08-30
352480,2019-07-23
352481,2019-08-20
352482,2019-10-03
352483,2019-10-27
352484,2019-10-25
352485,2019-10-27
352486,2019-10-02
352487,2019-10-20
352488,2019-10-08
352489,2019-10-29
352490,2019-10-17
352491,2019-10-28
352492,2019-10-05
352493,2019-10-08
352494,2019-10-07
352495,2019-10-16
352496,2019-07-16
352497,2019-09-08
352498,2019-10-26
352499,2019-10-14
352500,2019-10-04
352501,2019-10-08
352502,2019-10-27
352503,2019-10-08
352504,2019-10-30
352505,2019-10-13
352506,2019-10-21
352507,2019-10-04
352508,2019-10-13
352509,2019-10-05
352510,2019-10-29
352511,2019-10-11
352512,2019-10-05
352513,2019-10-25
352514,2019-10-07
352515,2019-10-06
352516,2019-08-09
352517,2019-10-11
352518,2019-10-20
352519,2019-08-25
352520,2019-10-20
352521,2019-10-11
352522,2019-10-02
352523,2019-10-25
352524,2019-10-08
352525,2019-10-18
352526,2019-10-01
352527,2019-10-22
352528,2019-10-30
352529,2019-10-23
352530,2019-10-18
352531,2019-10-01
352532,2019-08-23
352533,2019-10-11
352534,2019-10-26
352535,2019-10-26
352536,2019-10-02
352537,2019-10-14
352538,2019-10-27
352539,2019-10-11
352540,2019-09-13
352541,2019-10-19
352542,2019-10-28
352543,2019-10-22
352544,2019-10-26
352545,2019-10-22
352546,2019-10-24
352547,2019-10-10
352548,2019-10-02
352549,2019-09-04
352550,2019-10-18
352551,2019-10-27
352552,2019-08-04
352553,2019-10-18
352554,2019-10-16
352555,2019-10-14
352556,2019-10-21
352557,2019-10-12
352558,2019-10-15
352559,2019-07-23
352560,2019-09-16
352561,2019-10-29
352562,2019-10-30
352563,2019-10-29
352564,2019-10-24
352565,2019-10-21
352566,2019-07-28
352567,2019-09-22
352568,2019-10-02
352569,2019-10-24
352570,2019-10-19
352571,2019-08-05
352572,2019-10-28
352573,2019-10-29
352574,2019-10-21
352575,2019-10-22
352576,2019-09-17
352577,2019-10-14
352578,2019-10-15
352579,2019-10-05
352580,2019-10-19
352581,2019-10-23
352582,2019-10-02
352583,2019-10-25
352584,2019-10-08
352585,2019-09-08
352586,2019-08-30
352587,2019-10-30
352588,2019-10-09
352589,2019-10-28
352590,2019-07-01
352591,2019-10-03
352592,2019-10-29
352593,2019-07-12
352594,2019-10-03
352595,2019-10-17
352596,2019-10-22
352597,2019-08-23
352598,2019-10-03
352599,2019-08-18
352600,2019-10-20
352601,2019-10-10
352602,2019-08-24
352603,2019-10-14
352604,2019-10-22
352605,2019-09-30
352606,2019-10-20
352607,2019-10-26
352608,2019-10-14
352609,2019-10-11
352610,2019-10-27
352611,2019-10-18
352612,2019-10-22
352613,2019-10-16
352614,2019-10-19
352615,2019-10-23
352616,2019-10-11
352617,2019-07-09
352618,2019-10-16
352619,2019-10-26
352620,2019-10-21
352621,2019-09-25
352622,2019-10-12
352623,2019-10-06
352624,2019-10-06
352625,2019-10-05
352626,2019-07-24
352627,2019-10-15
352628,2019-10-25
352629,2019-10-26
352630,2019-10-19
352631,2019-10-11
352632,2019-10-20
352633,2019-10-20
352634,2019-10-20
352635,2019-10-10
352636,2019-09-24
352637,2019-10-10
352638,2019-10-03
352639,2019-10-10
352640,2019-10-10
352641,2019-10-08
352642,2019-10-20
352643,2019-10-05
352644,2019-10-29
352645,2019-10-27
352646,2019-10-25
352647,2019-10-24
352648,2019-09-27
352649,2019-10-01
352650,2019-10-12
352651,2019-10-22
352652,2019-08-04
352653,2019-10-25
352654,2019-10-25
352655,2019-10-21
352656,2019-08-21
352657,2019-10-26
352658,2019-10-07
352659,2019-07-27
352660,2019-10-15
352661,2019-09-23
352662,2019-10-30
352663,2019-07-31
352664,2019-09-11
352665,2019-10-28
352666,2019-07-08
352667,2019-10-21
352668,2019-10-07
352669,2019-10-02
352670,2019-10-06
352671,2019-07-20
352672,2019-10-28
352673,2019-10-03
352674,2019-10-05
352675,2019-10-21
352676,2019-10-22
352677,2019-10-29
352678,2019-10-17
352679,2019-10-20
352680,2019-10-18
352681,2019-10-29
352682,2019-10-02
352683,2019-10-24
352684,2019-09-17
352685,2019-09-06
352686,2019-10-27
352687,2019-10-28
352688,2019-10-10
352689,2019-10-29
352690,2019-10-26
352691,2019-10-26
352692,2019-10-08
352693,2019-10-16
352694,2019-10-11
352695,2019-10-28
352696,2019-10-20
352697,2019-10-03
352698,2019-10-12
352699,2019-10-15
352700,2019-07-27
352701,2019-10-18
352702,2019-10-09
352703,2019-10-17
352704,2019-08-04
352705,2019-10-10
352706,2019-09-03
352707,2019-10-24
352708,2019-10-21
352709,2019-10-11
352710,2019-09-12
352711,2019-10-28
352712,2019-07-12
352713,2019-10-25
352714,2019-10-10
352715,2019-10-30
352716,2019-10-23
352717,2019-10-08
352718,2019-10-23
352719,2019-10-27
352720,2019-09-16
352721,2019-10-06
352722,2019-10-25
352723,2019-08-10
352724,2019-10-03
352725,2019-10-22
352726,2019-08-20
352727,2019-08-17
352728,2019-10-03
352729,2019-10-24
352730,2019-10-23
352731,2019-10-20
352732,2019-10-16
352733,2019-09-07
352734,2019-10-16
352735,2019-10-20
352736,2019-10-14
352737,2019-10-12
352738,2019-10-14
352739,2019-10-29
352740,2019-10-05
352741,2019-10-05
352742,2019-10-16
352743,2019-10-10
352744,2019-10-18
352745,2019-10-13
352746,2019-10-14
352747,2019-10-05
352748,2019-10-04
352749,2019-09-03
352750,2019-10-25
352751,2019-10-30
352752,2019-10-20
352753,2019-10-19
352754,2019-10-04
352755,2019-10-05
352756,2019-10-15
352757,2019-10-17
352758,2019-10-21
352759,2019-10-20
352760,2019-10-26
352761,2019-10-07
352762,2019-10-15
352763,2019-10-04
352764,2019-10-24
352765,2019-10-16
352766,2019-10-04
352767,2019-10-29
352768,2019-10-05
352769,2019-07-09
352770,2019-10-06
352771,2019-10-20
352772,2019-10-08
352773,2019-10-13
352774,2019-10-07
352775,2019-10-02
352776,2019-10-11
352777,2019-09-27
352778,2019-10-11
352779,2019-10-20
352780,2019-09-10
352781,2019-08-28
352782,2019-10-03
352783,2019-10-14
352784,2019-07-01
352785,2019-10-22
352786,2019-10-04
352787,2019-09-10
352788,2019-10-29
352789,2019-10-13
352790,2019-10-10
352791,2019-08-08
352792,2019-10-15
352793,2019-10-07
352794,2019-10-08
352795,2019-08-02
352796,2019-09-25
352797,2019-10-21
352798,2019-10-08
352799,2019-10-21
352800,2019-10-13
352801,2019-10-20
352802,2019-10-28
352803,2019-10-25
352804,2019-10-14
352805,2019-10-05
352806,2019-08-03
352807,2019-09-21
352808,2019-10-03
352809,2019-10-15
352810,2019-07-28
352811,2019-10-10
352812,2019-10-01
352813,2019-10-08
352814,2019-10-21
352815,2019-08-31
352816,2019-07-15
352817,2019-10-04
352818,2019-10-20
352819,2019-10-18
352820,2019-10-06
352821,2019-07-28
352822,2019-10-16
352823,2019-08-17
352824,2019-10-20
352825,2019-08-18
352826,2019-08-17
352827,2019-10-26
352828,2019-10-13
352829,2019-10-01
352830,2019-10-17
352831,2019-10-18
352832,2019-10-08
352833,2019-10-24
352834,2019-07-08
352835,2019-10-26
352836,2019-10-07
352837,2019-08-02
352838,2019-10-23
352839,2019-10-30
352840,2019-10-14
352841,2019-10-29
352842,2019-10-27
352843,2019-10-13
352844,2019-10-13
352845,2019-10-22
352846,2019-10-20
352847,2019-10-26
352848,2019-10-26
352849,2019-07-14
352850,2019-07-31
352851,2019-10-14
352852,2019-10-18
352853,2019-10-22
352854,2019-10-27
352855,2019-10-01
352856,2019-10-28
352857,2019-10-06
352858,2019-10-08
352859,2019-08-04
352860,2019-10-27
352861,2019-10-21
352862,2019-10-03
352863,2019-10-09
352864,2019-10-07
352865,2019-10-06
352866,2019-10-02
352867,2019-10-09
352868,2019-10-17
352869,2019-10-09
352870,2019-10-11
352871,2019-10-14
352872,2019-10-27
352873,2019-10-17
352874,2019-10-04
352875,2019-10-20
352876,2019-09-17
352877,2019-10-09
352878,2019-07-22
352879,2019-10-12
352880,2019-10-02
352881,2019-10-22
352882,2019-08-23
352883,2019-10-18
352884,2019-07-03
